Date,Open,High,Low,Close,Volume
16-Apr-14,74.07,74.24,73.50,73.91,4659969
15-Apr-14,73.59,73.91,72.38,73.44,5297903
14-Apr-14,73.17,73.52,72.77,73.37,5049318
11-Apr-14,72.55,73.22,72.37,72.58,5611825
10-Apr-14,74.49,75.41,72.93,72.93,6124284
9-Apr-14,73.23,74.48,73.17,74.45,5787207
8-Apr-14,73.76,73.99,73.07,73.18,8632574
7-Apr-14,74.80,74.80,73.82,73.83,5449267
4-Apr-14,75.56,76.00,74.59,74.69,5134026
3-Apr-14,74.75,75.34,74.66,75.24,4342402
2-Apr-14,73.90,75.11,73.85,74.77,5194710
1-Apr-14,74.56,75.09,74.12,74.29,5298549
31-Mar-14,74.81,75.23,74.56,74.86,4355067
28-Mar-14,74.30,74.50,73.85,74.26,5220187
27-Mar-14,74.69,75.15,74.01,74.13,5315661
26-Mar-14,75.78,76.36,75.12,75.30,7771877
25-Mar-14,74.72,75.05,74.46,74.95,5217082
24-Mar-14,74.51,74.67,73.73,74.35,8511573
21-Mar-14,74.56,74.95,73.84,74.95,14440167
20-Mar-14,73.36,74.12,73.26,73.99,3550534
19-Mar-14,73.80,74.24,73.06,73.51,4331607
18-Mar-14,74.42,74.45,73.42,73.69,5064008
17-Mar-14,72.80,74.41,72.80,74.36,6306223
14-Mar-14,72.30,73.51,72.30,72.75,5486049
13-Mar-14,73.08,73.28,72.36,72.50,5119398
12-Mar-14,72.37,72.88,72.05,72.88,4015685
11-Mar-14,73.67,73.70,72.50,72.70,4723886
10-Mar-14,73.42,73.70,73.13,73.57,4068244
7-Mar-14,73.49,73.78,73.13,73.48,3726563
6-Mar-14,73.89,73.89,72.98,73.22,3713978
5-Mar-14,73.15,73.58,73.03,73.18,4611531
4-Mar-14,73.27,73.39,72.88,73.10,5745068
3-Mar-14,72.59,73.10,72.26,72.59,5767458
28-Feb-14,72.25,73.62,72.14,73.14,7556260
27-Feb-14,72.13,72.30,71.69,72.16,4999668
26-Feb-14,72.18,72.63,72.00,72.20,5260177
25-Feb-14,71.48,72.20,71.37,72.16,4868221
