Date,Open,High,Low,Close,Volume
23-Jan-14,503.26,504.17,497.44,499.29,182434
22-Jan-14,503,506.1,501.34,503.38,392262
21-Jan-14,498.86,507.72,498.86,502.24,390177
17-Jan-14,500,505.86,496.47,505.86,486827
16-Jan-14,495.03,497.25,491.05,495.47,222331
15-Jan-14,497,498.38,492.3,495.08,193967
14-Jan-14,498.24,498.24,487.3,495.78,350842
13-Jan-14,490.19,495,485.53,486.38,419304
10-Jan-14,492.99,493.11,488.82,490,393054
9-Jan-14,489.26,493.22,486.87,492.45,354294
8-Jan-14,483.59,489.07,481.94,489.07,312080
7-Jan-14,479.22,486.4,478.52,483.59,417279
6-Jan-14,478.51,483.3,476.81,478.77,357097
3-Jan-14,474.28,478.58,472.78,475.5,193458
2-Jan-14,477.67,479.7,472.51,474.11,151840
31-Dec-13,483.74,483.74,475.82,477.94,174817
30-Dec-13,476.83,479.66,474.53,479.33,195114
27-Dec-13,475.38,479,474.08,476.83,180640
26-Dec-13,479.95,479.95,474.46,476.85,125045
24-Dec-13,479.95,479.95,471.36,475.57,86901
23-Dec-13,465.34,474.99,465.34,472.32,269337
20-Dec-13,472.39,473.93,470.95,473.19,446924
19-Dec-13,471.64,473.33,467.4,470.84,287278
18-Dec-13,464.75,471.2,461.6,470.56,319331
17-Dec-13,465.15,467.34,461.14,461.76,274909
16-Dec-13,466.68,469.07,463.7,464,280483
13-Dec-13,466.29,470.77,463.85,465.18,217202
12-Dec-13,469.41,469.41,463.5,465.9,266249
11-Dec-13,471.7,473.68,466.24,467.79,448751
10-Dec-13,462.3,484.16,461.61,471.86,965342
9-Dec-13,456.88,462.73,456.03,457.34,567081
6-Dec-13,462.63,464.1,458.87,459.6,228180
5-Dec-13,459.99,463.19,457.36,460,226194
4-Dec-13,460.21,462.8,454.88,456.02,232855
3-Dec-13,457.61,461.64,455.41,460.51,197094
2-Dec-13,460.52,463.53,459,459.62,172801
29-Nov-13,459.11,463.71,458.28,461.6,163325
27-Nov-13,458.86,462.33,456.88,458.8,256133
